Fish_ID_Revised,Fish_ID,GillClip_ID_Revised,GillClip_ID,Collection_Date,RunTimingGroup,Collection_Location,Processing_Date,Col_Location_Lat,Col_Location_Long,Sex,Gonad_Wt,DWP.,Fem_Fecun_1_num,Fem_Fecun_1_wt,Fem_Fecun_2_num,Fem_Fecun_2_wt,Fem_Fecun_3_num,Fem_Fecun_3_wt,Fem_Egg_Sz_1,Fem_Egg_Sz_2,Fem_Egg_Sz_3,Carcass.guts_Wt,Oto_Well_ID,Strontium_marked_Y.N,Scales_Y.N,Scales_num,Fish_Ground_Y.N,Gonad_Saved_Y.N,Gonad_Saved_wt,Fat_Meter_1._L,Fat_Meter_1._R,Fat_Meter_2._L,Fat_Meter_2._R,Fat_Meter_3._L,Fat_Meter_3._R,Fat_Meter_4._L,Fat_Meter_4._R,Date_LabDryStart,Fish.BagWt_g,Date_LabDryFinal,DryFish.BagWt_g,Pwater,Pdry,Dry_Comments,Date_BCProcess,Bomb_ID_1,Bomb_PelletWt_g_1,EE_Value_1,EnergyDensity_mJ.kg_1,EnergyPDry_1,Bomb_ID_2,Bomb_PelletWt_g_2,EE_value_2,EnergyDensity_mJ.kg_2,EnergyPDry_2,Bomb_ID_3,Bomb_PelletWt_g_3,EE_value_3,EnergyDensity_mJ.kg_3,EnergyPDry_3,Bomb_ID_4,Bomb_PelletWt_g_4,EE_value_4,EnergyDensity_mJ.kg_4,EnergyPDry_4,Collection_RiverMile_m,Elevation_m,Year,Fish_Leng_1_mm,Fish_Ht_mm,Fish_Grth_mm,Fish_Wdth_mm,bodysize_pc_g_mm,EnergyPDry_1_mJ_g,Carcass.guts_Wt_g,TotalEnergy_carcass_g,fineness
BC-4-2021,BC-4-2021,BC-4-21,BC-L-4,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.088,1-B3,10,0.276,NA,NA,NA,NA,4.5,NA,NA,1.804,1-A11,N,Y,6,Y,Y,0.04,7,14.3,11.5,12.1,3.9,4.4,2.6,3.2,9/24/21,115,9/30/21,42.9,0.627,0.373,NA,10/1/21,2,0.3475,955.4635,28.4498,10.61301235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,465,123,295,75,0.421259515,0.01061301,1804,19.1458743,6.04
BC-5-2021,BC-5-2021,BC-5-21,BC-L-5,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.112,1-B8,10,0.1978,NA,NA,NA,NA,4.5,NA,NA,2.198,1-B4,N,Y,5,Y,Y,0.052,7,7.2,6.4,8.5,2.9,3.5,2.6,2.1,9/24/21,106.6,9/30/21,36.2,0.6604,0.3396,NA,10/1/21,4,0.3263,923.3249,26.0386,8.84237636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,466,138,330,76,1.571932428,0.00884238,2198,19.4355432,6.263157895
BC-6-2021,BC-6-2021,BC-6-21,BC-L-6,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.066,1-A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,1-A1,N,Y,NA,Y,Y,0.032,15,14.6,10.2,12,4.7,10.3,3.7,3.8,9/24/21,148.9,9/30/21,55.2,0.6293,0.3707,NA,10/1/21,4,0.4734,923.3249,25.2722,9.368874681,2,0.3773,955.4635,26.8256,9.944748959,4,0.3954,923.3249,26.0424,9.865406987,NA,NA,NA,NA,NA,58584.32,NA,2021,536,149,370,78,3.701424385,0.00936887,3240,30.355154,6.205128205
BC-7-2021,BC-7-2021,BC-7-21,BC-L-7,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.132,1-C4,10,0.3339,NA,NA,NA,NA,5.2,NA,NA,1.674,1-B8,N,Y,5,Y,Y,0.064,7.6,6.4,7,6.5,3.7,4.8,1.4,3.3,9/24/21,91.6,9/30/21,34.7,0.6212,0.3788,NA,10/1/21,2,0.3331,955.4635,27.0696,10.25453188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,436,128,305,73,0.31754667,0.01025453,1674,17.1660864,6.821917808
BC-8-2021,BC-8-2021,BC-8-21,BC-L-8,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.078,1-A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.124,1-A4,N,Y,8,Y,Y,0.038,8.3,8.9,9,9.6,6.1,5.3,2.9,2.9,9/24/21,104.9,9/30/21,36.8,0.6492,0.3508,NA,10/1/21,4,0.3048,923.3249,26.467,9.284896092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,451,125,715,70,5.744552733,0.0092849,2124,19.7211193,6.671428571
BC-9-2021,BC-9-2021,BC-9-21,BC-L-9,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.048,1-A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.506,1-A3 (No otoliths),NO READ,Y,NA,Y,Y,0.026,12.4,12.9,11.8,12.4,8.6,8.2,3.5,3.7,9/24/21,125.3,9/30/21,47.2,0.6233,0.3767,NA,10/1/21,2,0.3223,955.4635,26.7901,10.09172163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,487,138,344,71,2.087104653,0.01009172,2506,25.2898544,5.873239437
BC-10-2021,BC-10-2021,BC-10-21,BC-L-10,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.04,1-B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.732,1-A10,N,Y,NA,Y,Y,0.02,9.9,10,12.1,9.8,5.2,6.4,2.7,3.4,9/24/21,78.7,9/30/21,31,0.6061,0.3939,NA,10/1/21,4,0.2511,923.3249,23.3946,9.215153748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,448,125,300,42,0.307044847,0.00921515,1732,15.9606463,8.285714286
BC-11-2021,BC-11-2021,BC-11-21,BC-L-11,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.072,1-A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.678,1-A8,N,Y,NA,Y,Y,0.038,7.6,8.4,6.8,7.8,2.8,4.2,2,1.8,9/24/21,100.8,9/29/21,29.6,0.7063,0.2937,NA,10/1/21,2,0.3795,955.4635,26.3579,7.740018254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,427,125,290,65,-0.156176657,0.00774002,1678,12.9877506,6.8
BC-12-2021,BC-12-2021,BC-12-21,BC-L-12,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.148,1-B6,10,0.3742,NA,NA,NA,NA,4.5,NA,NA,1.852,1-B2,N,Y,5,Y,Y,0.058,15.5,12.4,12,9.9,5.5,5.5,3.9,2.6,9/24/21,97,9/29/21,34.1,0.6485,0.3515,NA,10/1/21,4,0.4261,955.4635,27.6429,9.717761753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,453,125,305,60,0.451351034,0.00971776,1852,17.9972948,7.683333333
BC-13-2021,BC-13-2021,BC-13-21,BC-L-13,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.176,1-C2,10,0.5919,NA,NA,NA,NA,6,NA,NA,1.654,1-B6,N,Y,5,Y,Y,0.094,5.4,4.7,4.5,2.9,1.5,2.6,1.3,1.6,9/26/21,81.8,9/30/21,28.3,0.654,0.346,NA,10/1/21,2,0.2672,955.4635,26.5696,9.192172127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,438,119,286,49,-0.305610468,0.00919217,1654,15.2038527,8.326530612
BC-14-2021,BC-14-2021,BC-14-21,BC-L-14,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.092,1-B4,10,0.4723,NA,NA,NA,NA,5,NA,NA,1.052,1-A12,N,Y,5,Y,Y,0.036,10.7,8.2,7.9,8,4.8,2.5,2,2.3,9/26/21,88.8,9/30/21,28.6,0.6779,0.3221,NA,10/1/21,4,0.2772,923.3249,25.4265,8.189165541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,388,105,250,65,-2.201726669,0.00818917,1052,8.61500215,7.507692308
BC-15-2021,BC-15-2021,BC-15-21,BC-L-15,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.058,1-A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.432,1-A2,N,Y,15,Y,Y,0.03,10.8,11.7,13.4,11.9,7.2,8.8,1.6,3.9,9/26/21,142.4,10/1/21,50.5,0.6454,0.3546,NA,10/5/21,2,0.4605,955.4635,26.8631,9.526590941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,475,129,330,35,1.306656112,0.00952659,2432,23.1686692,7.914285714
BC-16-2021,BC-16-2021,BC-16-21,BC-L-16,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.038,1-B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.756,1-A9,N,Y,5,Y,Y,0.016,9.5,7.1,9.3,7.4,5,3.1,3,1.8,9/26/21,107.4,9/30/21,36.5,0.6601,0.3399,NA,10/1/21,2,0.3388,923.3249,24.3757,8.284106611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,437,115,292,50,-0.42495276,0.00828411,1756,14.5468912,7.32
BC-17-2021,BC-17-2021,BC-17-21,BC-L-17,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.124,1-B5,10,0.2936,NA,NA,NA,NA,4,NA,NA,1.898,1-B1,N,Y,5,Y,Y,0.054,16.5,11.7,10.5,8.5,4.1,4.7,3,3.8,9/26/21,136.2,10/1/21,47.7,0.6498,0.3502,NA,10/5/21,4,0.2614,923.3249,26.1097,9.144146035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,468,117,298,63,0.235751005,0.00914415,1898,17.3555892,7.507936508
BC-18-2021,BC-18-2021,BC-18-21,BC-L-18,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.108,1-A6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,1-A6,N,Y,NA,Y,Y,0.052,7,7.3,5.7,4.5,4.2,3.4,1.7,1.8,9/26/21,80.9,9/30/21,27.1,0.665,0.335,NA,10/4/21,2,0.3335,955.4635,24.9941,8.372560074,4,0.3421,923.3249,25.7522,8.626509518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,502,141,350,68,2.539180205,0.00837256,2760,23.1082658,6.852941176
BC-19-2021,BC-19-2021,BC-19-21,BC-L-19,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.07,1-A5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.652,1-A5,N,Y,5,Y,Y,0.032,6.6,6.5,7.9,9.5,2.4,4.2,1.7,2,10/4/21,107.9,10/7/21,33.4,0.6905,0.3095,NA,10/8/21,4,0.4112,923.3249,26.3708,8.162972382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,432,116,290,60,-0.484947203,0.00816297,1652,13.4852304,7.6
BC-20-2021,BC-20-2021,BC-20-21,BC-L-20,2021-06-02,Early,Baird Canyon,6/11/21,60.73831,-144.5687,M,0.074,1-A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.932,1-A7,N,Y,5,Y,Y,0.034,10.3,9.9,14.1,11.6,9.6,7.6,6.9,4.7,9/27/21,145,10/4/21,48,0.669,0.331,NA,10/5/21,2,0.2546,955.4635,27.0064,8.940049655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,505,151,372,51,3.326016874,0.00894005,2932,26.2122256,8.196078431
BC-21-2021,BC-21-2021,BC-21-21,BC-L-21,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.166,1-D1,10,0.6253,NA,NA,NA,NA,4.1,NA,NA,1.642,1-C1,N,Y,5,Y,Y,0.066,6.1,7.8,4.6,4.7,1.6,1.7,1,1.2,9/27/21,122,10/1/21,36.1,0.7041,0.2959,NA,10/5/21,4,0.3192,923.3249,26.0172,7.698532131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,446,116,285,56,-0.327655801,0.00769853,1642,12.6409898,8.089285714
BC-22-2021,BC-22-2021,BC-22-21,BC-L-22,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.092,1-E2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.128,1-C10,N,Y,5,Y,Y,0.05,8,10.3,6.8,10.1,4.6,5,2.3,2.5,9/27/21,113,10/1/21,39,0.6549,0.3451,NA,10/5/21,2,0.3678,955.4635,25.918,8.945150442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,461,128,316,47,0.857250085,0.00894515,2128,19.0352801,8.638297872
BC-23-2021,BC-23-2021,BC-23-21,BC-L-23,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.094,1-E4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.084,1-C12,N,Y,5,Y,Y,0.048,6,7,7.2,6.4,2.6,1.9,2.9,1.3,9/27/21,102,10/4/21,32,0.6863,0.3137,NA,10/5/21,4,0.3031,923.3249,26.0289,8.165929412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,442,132,328,42,0.89289947,0.00816593,2084,17.0177969,9.071428571
BC-24-2021,BC-24-2021,BC-24-21,BC-L-24,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.074,1-D7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.276,1-C7,N,Y,5,Y,Y,0.038,8.5,9.5,6.5,8.8,4.4,4.2,2.9,2.1,9/27/21,115,10/4/21,38.8,0.6626,0.3374,NA,10/5/21,2,0.5057,955.4635,28.4147,9.586872696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,511,146,369,55,3.15555166,0.00958687,3276,31.406595,8.090909091
BC-25-2021,BC-25-2021,BC-25-21,BC-L-25,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.044,1-E8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.894,1-D4,N,Y,5,Y,Y,0.022,8.6,10.1,8.5,12.2,4.5,4.5,2.7,4.4,9/27/21,107,10/4/21,36.8,0.6561,0.3439,NA,10/5/21,4,0.3928,923.3249,26.7186,9.189200748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,462,122,300,49,0.393228539,0.0091892,1894,17.4043462,8.857142857
BC-26-2021,BC-26-2021,BC-26-21,BC-L-26,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.086,1-E6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.262,1-D2,N,Y,5,Y,Y,0.044,6,5.9,3.9,4.7,1.8,1.9,1.1,2,9/27/21,116,10/4/21,34.2,0.7052,0.2948,NA,10/5/21,2,0.4059,955.4635,26.1898,7.721475517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,374,114,273,57,-1.717101498,0.00772148,1262,9.7445021,8.456140351
BC-27-2021,BC-27-2021,BC-27-21,BC-L-27,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.194,1-C5,10,0.859,NA,NA,NA,NA,5.5,NA,NA,1.28,1-B9,N,Y,5,Y,Y,0.09,4.1,5.3,4.5,5.1,4.2,3.2,1.2,1.4,9/27/21,124,10/1/21,32.9,0.7347,0.2653,NA,10/5/21,4,0.3167,923.3249,25.0733,6.652512661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,401,105,269,60,-1.748604502,0.00665251,1280,8.51521621,8.283333333
BC-28-2021,BC-28-2021,BC-28-21,BC-L-28,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.066,1-E3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.822,1-C11,N,Y,5,Y,Y,0.032,9,8,6.4,7.2,2.8,2.7,2.2,2.2,9/27/21,134,10/4/21,45.9,0.6575,0.3425,NA,10/5/21,2,0.3182,955.4635,26.7156,9.151089851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,449,117,297,46,-0.078834265,0.00915109,1822,16.6732857,8.760869565
BC-29-2021,BC-29-2021,BC-29-21,BC-L-29,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.11,1-D4,10,0.401,NA,NA,NA,NA,4.3,NA,NA,1.918,1-C4,N,Y,5,Y,Y,0.048,10.4,11.7,8.4,8.5,4.3,4.3,3.6,4.1,9/27/21,119,10/1/21,43.1,0.6378,0.3622,NA,10/5/21,4,0.3067,923.3249,24.0307,8.70355605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,455,118,300,60,0.100718823,0.00870356,1918,16.6934205,7.883333333
BC-30-2021,BC-30-2021,BC-30-21,BC-L-30,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.06,1-C8,10,0.5788,NA,NA,NA,NA,3.9,NA,NA,2.352,1-B12,N,Y,5,Y,Y,0.06,15.3,15.7,12.1,13.2,8.9,7.1,4.5,3.4,9/27/21,101,10/4/21,38.2,0.6218,0.3782,NA,10/5/21,2,0.2617,955.4635,28.2575,10.6874901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,490,133,325,78,1.661215886,0.01068749,2352,25.1369767,6.871794872
BC-31-2021,BC-31-2021,BC-31-21,BC-L-31,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.094,1-C7,10,0.4008,NA,NA,NA,NA,3.2,NA,NA,2.134,1-B11,N,Y,5,Y,Y,0.046,20.6,19,15.8,15.5,9.7,6.8,4.5,3.4,9/27/21,122,10/1/21,43.2,0.6459,0.3541,NA,10/5/21,4,0.3024,923.3249,26.4667,9.371815082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,485,128,320,64,1.290166181,0.00937182,2134,19.9994534,7.046875
BC-32-2021,BC-32-2021,BC-32-21,BC-L-32,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.074,1-C6,10,0.4018,NA,NA,NA,NA,3.6,NA,NA,1.79,1-B10,N,Y,5,Y,Y,0.034,16.4,17.4,13,13.1,6.3,6.8,4.1,3.5,9/27/21,104,10/1/21,35.3,0.6606,0.3394,NA,10/5/21,2,0.2865,955.4635,26.4787,8.987481827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,440,122,298,79,0.018034918,0.00898748,1790,16.0875925,6.164556962
BC-33-2021,BC-33-2021,BC-33-21,BC-L-33,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.112,1-D2,10,0.3886,NA,NA,NA,NA,3.7,NA,NA,2.204,1-C2,N,Y,5,Y,Y,0.056,15.3,15.5,13.4,13.1,9,7.6,4.9,5.1,9/27/21,92,10/1/21,32.1,0.6511,0.3489,NA,10/5/21,4,0.4372,923.3249,26.8033,9.352020978,2,0.3798,955.4635,27.7401,9.678882717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,488,129,313,60,1.292221797,0.00935202,2204,20.6118542,7.466666667
BC-34-2021,BC-34-2021,BC-34-21,BC-L-34,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.188,1-D5,10,0.7367,NA,NA,NA,NA,4.7,NA,NA,1.63,1-C5,N,Y,5,Y,Y,0.096,10.8,9.3,6.7,8,2.8,3.4,1.3,2.4,9/27/21,103,10/1/21,34.8,0.6621,0.3379,NA,10/5/21,4,0.2759,923.3249,26.8691,9.078103689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,445,112,290,65,-0.459985773,0.0090781,1630,14.797309,6.569230769
BC-35-2021,BC-35-2021,BC-35-21,BC-L-35,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.056,1-E1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.168,1-C9,N,Y,5,Y,Y,0.028,9.3,9.5,7,7.3,2.9,3,1.6,1.4,9/27/21,106,10/1/21,36.9,0.6519,0.3481,NA,10/5/21,2,0.271,955.4635,27.4529,9.556717075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,481,127,316,74,1.129372528,0.00955672,2168,20.7189626,6.418918919
BC-36-2021,BC-36-2021,BC-36-21,BC-L-36,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.068,1-D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.864,1-C8,N,Y,5,Y,Y,0.032,8,7.9,5.3,6.1,2.2,2,1.8,1.7,9/27/21,152,10/4/21,48.7,0.6796,0.3204,NA,10/5/21,2,0.3106,955.4635,26.3307,8.436217697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,439,124,305,66,0.183772528,0.00843622,1864,15.7251098,6.621212121
BC-37-2021,BC-37-2021,BC-37-21,BC-L-37,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.078,1-E5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.468,1-D1,N,Y,5,Y,Y,0.036,4.9,5.3,4.3,5.1,1.8,1.7,1.3,1.3,9/27/21,115,10/4/21,35.9,0.6878,0.3122,NA,10/5/21,4,0.2958,923.3249,25.2136,7.871028174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,488,137,330,70,1.875801986,0.00787103,2468,19.4256975,7.171428571
BC-38-2021,BC-38-2021,BC-38-21,BC-L-38,2021-06-18,Middle,Baird Canyon,6/25/21,60.73831,-144.5687,M,0.086,1-E7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.846,1-D3,N,Y,5,Y,Y,0.046,3.7,4,4.1,3.8,1.6,1.4,1.2,1,10/4/21,118,10/8/21,34.7,0.7059,0.2941,NA,10/8/21,2,0.308,955.4635,26.0478,7.659819153,4,0.2924,923.3249,25.1529,7.396657881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,440,125,306,64,0.257982469,0.00765982,1846,14.1400262,6.75
BC-39-2021,BC-39-2021,BC-39-21,BC-L-39,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.138,1-D6,10,0.626,NA,NA,NA,NA,4.1,NA,NA,1.538,1-C6,N,Y,5,Y,Y,0.068,9.1,7.4,6.5,6.3,2.4,2.6,1.6,2.2,9/27/21,121,10/1/21,39.2,0.676,0.324,NA,10/5/21,2,0.3416,955.4635,27.2615,8.831824793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,432,115,284,77,-0.608221987,0.00883182,1538,13.5833465,6.558441558
BC-40-2021,BC-40-2021,BC-40-21,BC-L-40,2021-06-18,Middle,Baird Canyon,6/24/21,60.73831,-144.5687,F,0.136,1-D3,10,0.5761,NA,NA,NA,NA,4.6,NA,NA,1.646,1-C3,N,Y,5,Y,Y,0.062,6.9,7.6,6.6,6.9,1.8,2.3,1.2,1.8,10/4/21,112.2,10/8/21,35.3,0.6854,0.3146,NA,10/8/21,2,0.305,955.4635,27.1877,8.553705971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,429,115,285,76,-0.642854979,0.00855371,1646,14.0794,6.065789474
BC-41-2021,BC-41-2021,BC-41-21,BC-L-41,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.148,3-A5,10,0.3738,NA,NA,NA,NA,4,NA,NA,1.966,2-A5,N,Y,5,Y,Y,0.078,9.2,9.1,6.4,8.9,3.7,5.3,3.3,4.8,9/27/21,69,10/1/21,23.7,0.6565,0.3435,NA,10/5/21,4,0.2655,923.3249,26.6856,9.165923478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,452,131,319,75,0.889397219,0.00916592,1966,18.0202056,5.893333333
BC-42-2021,BC-42-2021,BC-42-21,BC-L-42,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.152,3-B1,10,0.414,NA,NA,NA,NA,4.4,NA,NA,2.206,2-A9,Y,Y,5,Y,Y,0.074,9,8.5,5.1,8.1,2.3,4,1.8,3.5,10/4/21,117.2,10/8/21,41.1,0.6493,0.3507,NA,10/8/21,4,0.3305,923.3249,26.7827,9.392226706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,499,118,302,81,0.825130707,0.00939223,2206,20.7192521,6.308641975
BC-43-2021,BC-43-2021,BC-43-21,BC-L-43,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.112,3-B2,10,0.1996,NA,NA,NA,NA,3.8,NA,NA,1.966,2-A10,N,Y,6,Y,Y,0.052,8,6.7,6.4,6.6,3.8,5.8,3.9,4.1,9/27/21,83,10/4/21,28.2,0.6602,0.3398,NA,10/5/21,2,0.2934,955.4635,26.6235,9.045574699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,467,122,305,67,0.537534726,0.00904557,1966,17.7835999,6.895522388
BC-44-2021,BC-44-2021,BC-44-21,BC-L-44,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.042,2-C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.252,1-F10,Y,Y,6,Y,Y,0.022,6.3,6.6,6.1,6.6,1.9,3.5,2.6,3.2,9/27/21,85,10/1/21,29.5,0.6529,0.3471,NA,10/5/21,4,0.2868,923.3249,26.7043,9.267962941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,461,123,310,64,0.552580486,0.00926796,2252,20.8714525,5.84375
BC-45-2021,BC-45-2021,BC-45-21,BC-L-45,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.138,3-B3,10,0.3523,NA,NA,NA,NA,4.2,NA,NA,1.552,2-A11,N,Y,5,Y,Y,0.064,3.4,3.7,3.1,2.9,2.6,4.1,1.2,1.6,9/27/21,87,10/1/21,26.8,0.692,0.308,NA,10/5/21,2,0.3052,955.4635,25.0496,7.716428506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,414,112,287,72,-0.991029091,0.00771643,1552,11.975897,6.236111111
